,MESS_DATUM,FX,FM,SDK,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
13249,1990-09-09,5.7,1.2,5.5,4.7,10.2,961.8,12.7,70.0,16.3,8.7,7.8
13250,1990-09-10,9.3,1.8,4.1,7.0,10.1,957.8,11.4,75.0,15.3,8.7,7.7
13251,1990-09-11,5.3,1.7,1.6,5.7,10.9,958.7,10.6,86.0,12.7,8.6,8.1
13252,1990-09-12,5.1,1.3,5.2,4.0,10.2,961.3,12.2,72.0,16.8,10.5,10.0
13253,1990-09-13,6.7,1.1,10.7,2.0,9.5,960.5,12.7,66.0,18.6,7.0,6.3
13254,1990-09-14,4.1,0.8,10.9,0.0,10.2,960.4,14.2,66.0,19.8,7.0,5.9
13255,1990-09-15,12.3,0.9,5.1,3.0,10.8,960.0,14.7,66.0,19.6,8.9,7.8
13256,1990-09-16,5.9,1.3,3.3,4.3,8.7,959.9,11.8,62.0,14.9,10.5,9.7
13257,1990-09-17,7.7,1.2,8.7,3.0,11.3,954.5,14.3,72.0,19.6,6.2,5.5
13258,1990-09-18,10.8,2.8,3.9,5.7,9.8,958.0,11.2,73.0,15.5,9.5,8.5
13259,1990-09-19,10.8,2.7,7.4,4.0,10.8,951.5,17.1,57.0,22.5,9.1,7.7
13260,1990-09-20,7.7,2.3,2.7,7.3,10.6,948.9,13.8,65.0,17.7,12.4,12.1
13261,1990-09-21,24.2,4.1,0.8,7.0,10.9,942.5,11.6,76.0,16.1,8.7,9.6
13262,1990-09-22,16.2,3.2,1.2,7.3,13.3,942.8,14.0,84.0,19.0,7.9,7.4
13263,1990-09-23,6.2,1.6,1.8,7.3,13.9,945.5,14.8,83.0,18.0,12.2,12.3
13264,1990-09-24,13.0,2.6,5.2,4.0,8.7,948.5,10.8,66.0,14.7,9.2,10.8
13265,1990-09-25,16.5,3.1,5.2,2.7,8.3,952.8,11.6,61.0,15.8,6.4,5.4
13266,1990-09-26,4.1,0.8,3.6,5.7,9.0,958.0,11.6,69.0,14.7,6.1,5.1
13267,1990-09-27,6.0,1.2,6.8,4.0,8.3,962.5,11.4,61.0,15.3,10.0,9.2
13268,1990-09-28,4.6,0.7,9.5,0.7,8.8,963.3,11.4,66.0,15.7,8.0,6.8
13269,1990-09-29,6.0,1.2,9.7,2.3,9.3,957.2,14.3,61.0,22.4,7.0,5.6
13270,1990-09-30,10.3,2.1,4.6,6.0,14.2,951.2,18.6,68.0,23.3,12.5,10.0
13271,1990-10-01,14.0,3.0,3.6,7.0,15.2,951.9,17.0,78.0,22.0,15.1,9.0
13272,1990-10-02,4.2,1.2,0.2,5.0,12.5,958.2,13.4,81.0,15.3,12.0,12.0
13273,1990-10-03,2.6,0.7,6.5,3.0,14.8,953.4,16.3,81.0,20.7,12.3,10.6
13274,1990-10-04,14.4,1.7,1.9,7.0,11.8,955.8,10.8,90.0,17.0,9.7,10.0
13275,1990-10-05,4.1,1.0,4.4,4.0,9.0,961.9,10.5,72.0,14.5,8.3,7.5
13276,1990-10-06,5.7,1.5,8.9,4.3,10.0,953.2,14.3,62.0,19.9,7.7,-1.0
13277,1990-10-07,9.5,1.4,7.7,5.0,10.8,946.6,14.2,68.0,18.4,8.2,7.2
13278,1990-10-08,7.2,2.1,2.7,5.3,7.8,957.8,8.2,71.0,14.7,7.5,7.4
13279,1990-10-09,5.3,0.7,8.3,2.7,7.4,962.6,8.0,72.0,13.2,2.4,2.1
13280,1990-10-10,7.2,0.3,9.4,1.0,8.5,960.8,10.2,72.0,17.4,3.4,2.8
13281,1990-10-11,3.6,0.5,10.1,1.3,9.7,959.5,13.1,70.0,22.1,5.2,4.1
13282,1990-10-12,6.2,1.0,9.2,1.0,11.7,958.3,15.1,71.0,22.2,7.0,5.6
13283,1990-10-13,4.2,0.6,9.1,1.7,13.4,957.5,16.9,73.0,24.3,10.6,8.9
13284,1990-10-14,6.2,0.6,7.0,3.0,12.8,959.8,16.5,71.0,23.0,10.3,8.6
13285,1990-10-15,4.1,1.0,8.7,1.0,14.2,952.9,16.7,75.0,24.7,10.2,8.6
13286,1990-10-16,4.2,0.4,5.3,3.7,14.5,954.0,15.2,83.0,20.4,11.4,10.0
13287,1990-10-17,2.1,0.3,0.2,6.0,14.4,948.8,13.6,91.0,16.3,11.9,10.5
13288,1990-10-18,6.2,1.3,5.5,5.0,13.0,949.8,14.6,79.0,18.1,9.9,9.8
13289,1990-10-19,5.1,1.6,0.0,8.0,12.1,949.1,11.6,88.0,13.8,11.1,11.0
13290,1990-10-20,6.2,1.5,0.0,8.0,11.4,950.1,11.0,87.0,11.9,10.3,9.8
13291,1990-10-21,10.3,3.0,0.0,5.3,7.4,956.4,6.7,70.0,11.1,4.2,9.1
13292,1990-10-22,13.4,3.8,9.3,0.7,4.5,959.2,4.1,55.0,8.2,1.7,0.4
13293,1990-10-23,6.3,1.8,9.4,0.3,5.5,953.4,5.1,65.0,12.2,-0.2,-1.0
13294,1990-10-24,3.1,0.8,8.6,1.3,8.4,952.1,8.3,78.0,15.7,1.0,0.0
13295,1990-10-25,6.7,1.0,7.6,4.7,8.5,949.1,8.6,79.0,13.7,3.5,2.2
13296,1990-10-26,5.4,1.0,4.4,6.7,10.3,944.6,9.9,83.0,13.5,8.7,6.3
13297,1990-10-27,6.2,1.8,0.0,7.7,9.1,946.9,7.5,87.0,9.9,7.0,7.1
13298,1990-10-28,7.2,2.3,8.3,4.7,6.5,936.0,9.8,59.0,14.2,2.9,2.4
13299,1990-10-29,15.0,2.5,0.3,8.0,9.3,927.2,7.4,88.0,11.6,6.2,7.5
13300,1990-10-30,27.9,4.4,6.4,5.0,7.5,936.5,8.2,67.0,11.0,5.0,6.0
13301,1990-10-31,10.7,2.8,0.0,7.7,9.5,941.1,7.7,90.0,9.1,5.3,5.3
13302,1990-11-01,17.0,3.8,4.0,6.0,7.7,943.2,7.6,73.0,11.0,6.3,6.9
13303,1990-11-02,15.9,2.4,0.1,5.3,7.4,942.6,6.1,77.0,8.4,4.2,4.2
13304,1990-11-03,6.7,1.5,0.0,7.7,7.1,941.9,3.2,92.0,5.7,0.6,1.1
13305,1990-11-04,12.3,3.4,1.4,6.7,6.4,946.2,3.9,79.0,5.4,3.0,3.6
13306,1990-11-05,10.3,1.9,0.2,7.3,6.3,954.0,1.6,90.0,3.7,0.7,0.6
13307,1990-11-06,3.8,0.6,0.2,6.7,6.0,962.6,1.4,89.0,3.0,0.5,1.6
13308,1990-11-07,3.6,0.7,3.5,6.0,5.7,965.5,0.6,89.0,4.8,-1.9,0.0
13309,1990-11-08,6.2,1.8,2.4,5.3,5.3,963.0,0.6,84.0,2.4,-2.0,0.9
13310,1990-11-09,5.1,1.3,5.0,1.7,5.6,961.4,0.9,85.0,5.0,-1.4,0.5
13311,1990-11-10,2.1,0.5,7.5,4.3,6.7,959.0,5.4,79.0,12.0,-2.7,-0.2
13312,1990-11-11,8.7,1.8,0.0,8.0,9.6,959.1,8.3,87.0,10.8,6.0,6.4
13313,1990-11-12,4.1,1.1,2.5,6.0,8.7,962.7,6.7,88.0,10.1,5.7,6.0
13314,1990-11-13,2.6,1.2,5.0,5.7,7.9,960.9,5.8,84.0,11.3,3.5,5.6
13315,1990-11-14,6.7,2.1,0.0,7.3,9.2,954.5,8.0,86.0,10.0,3.3,2.8
13316,1990-11-15,11.8,3.0,0.0,7.3,9.0,956.1,6.7,89.0,9.0,5.3,6.5
13317,1990-11-16,6.7,2.1,5.9,4.3,7.5,962.8,6.7,77.0,10.5,3.6,3.2
13318,1990-11-17,23.2,6.5,1.8,7.3,9.2,954.5,12.5,64.0,14.2,6.6,5.5
13319,1990-11-18,24.7,7.7,3.1,7.0,8.8,949.3,8.6,75.0,12.7,5.6,10.1
13320,1990-11-19,23.8,4.1,0.0,8.0,7.7,946.0,4.5,90.0,7.6,3.7,4.0
13321,1990-11-20,14.4,2.7,2.9,6.3,8.5,936.0,10.6,69.0,14.0,3.7,3.5
13322,1990-11-21,15.4,3.3,0.0,8.0,7.3,944.5,3.7,90.0,11.4,2.8,3.8
13323,1990-11-22,8.2,1.9,0.0,8.0,7.4,945.9,3.0,96.0,4.0,2.5,2.7
13324,1990-11-23,14.2,2.6,2.6,7.0,6.2,942.8,3.0,80.0,5.0,2.2,2.9
13325,1990-11-24,5.1,1.0,3.2,0.7,6.0,938.5,1.5,86.0,5.9,-1.6,-1.0
13326,1990-11-25,10.4,1.7,0.0,6.7,5.9,930.3,4.6,72.0,7.8,-0.5,-1.9
13327,1990-11-26,7.2,2.0,6.4,4.0,6.4,940.3,5.3,72.0,12.0,3.8,3.3
13328,1990-11-27,4.6,0.8,0.0,8.0,6.7,942.2,1.8,96.0,3.9,0.7,0.4
13329,1990-11-28,5.0,0.9,0.0,8.0,6.8,948.8,2.0,97.0,2.2,1.2,0.6
13330,1990-11-29,6.5,1.7,0.0,8.0,6.3,951.5,1.9,90.0,2.4,1.2,1.6
13331,1990-11-30,10.3,2.4,0.0,6.3,5.3,952.7,-1.0,89.0,2.0,-2.2,0.5
13332,1990-12-01,6.7,1.9,0.0,7.3,3.8,963.2,-3.4,81.0,-2.2,-4.4,-4.2
13333,1990-12-02,6.2,2.1,2.7,6.3,4.2,965.3,-1.4,77.0,0.2,-4.4,-4.9
13334,1990-12-03,4.6,0.9,0.0,8.0,5.1,962.1,-0.8,88.0,0.0,-1.2,-1.0
13335,1990-12-04,11.8,3.2,0.0,8.0,5.6,958.6,0.4,89.0,1.6,-1.8,-1.3
13336,1990-12-05,13.9,3.6,0.0,7.7,5.1,959.8,-0.8,87.0,1.5,-1.2,-0.6
13337,1990-12-06,3.1,1.0,2.1,4.0,3.7,964.4,-2.8,74.0,-0.2,-4.3,-4.0
13338,1990-12-07,5.1,1.7,7.3,0.3,3.1,953.3,-6.8,82.0,-0.2,-8.5,-8.6
13339,1990-12-08,3.1,0.6,5.4,0.7,3.6,941.6,-3.9,80.0,3.2,-10.8,-11.2
13340,1990-12-09,9.8,2.9,0.0,5.7,4.7,933.7,-1.2,84.0,-0.2,-5.6,-6.3
13341,1990-12-10,9.8,2.4,0.0,7.7,4.9,928.4,-0.5,84.0,0.5,-1.9,-2.3
13342,1990-12-11,5.1,1.0,6.4,0.7,4.3,941.5,-1.6,80.0,3.0,-4.2,-6.0
13343,1990-12-12,11.8,3.4,0.0,7.7,5.5,938.7,0.0,91.0,0.8,-3.5,-4.6
13344,1990-12-13,7.2,1.5,1.1,6.0,4.8,946.8,-1.5,88.0,2.2,-4.1,-5.6
13345,1990-12-14,4.1,1.1,0.0,8.0,5.3,956.8,-0.6,92.0,0.0,-2.2,-2.3
13346,1990-12-15,6.2,1.3,0.0,8.0,4.5,956.4,-2.5,89.0,-0.3,-2.6,-2.2
13347,1990-12-16,6.7,1.0,0.0,7.7,4.7,962.1,-2.0,89.0,-0.8,-3.9,-4.7
13348,1990-12-17,12.3,2.3,0.0,8.0,4.5,959.2,-2.6,88.0,-1.5,-3.3,-2.5
13349,1990-12-18,4.6,1.3,3.7,6.0,4.0,956.1,-3.4,83.0,-0.5,-4.4,-4.4
13350,1990-12-19,8.2,0.8,0.6,7.0,5.2,955.7,-0.6,90.0,1.4,-4.9,-5.6
13351,1990-12-20,10.8,3.4,2.9,7.7,4.0,960.0,-1.3,72.0,0.7,-3.7,-5.6
13352,1990-12-21,14.4,4.5,0.0,8.0,5.9,954.9,1.4,89.0,2.1,-2.1,-3.0
13353,1990-12-22,6.7,1.6,0.0,8.0,7.7,959.7,4.1,95.0,5.5,1.7,1.3
13354,1990-12-23,6.7,1.4,0.0,8.0,7.3,959.8,2.7,97.0,4.5,1.9,1.4
13355,1990-12-24,3.6,1.1,0.0,8.0,6.2,954.8,0.2,98.0,1.9,-0.1,0.8
13356,1990-12-25,2.6,1.1,3.6,6.0,5.5,951.0,-0.4,89.0,4.0,-2.2,-1.6
13357,1990-12-26,8.1,1.9,0.0,7.3,5.4,946.7,1.4,80.0,4.0,-2.5,-2.6
13358,1990-12-27,18.2,4.4,3.5,6.3,6.2,944.7,5.4,69.0,7.0,0.6,0.6
13359,1990-12-28,9.6,3.1,7.1,1.3,4.4,955.9,1.4,63.0,5.6,-0.5,0.5
13360,1990-12-29,14.2,3.2,0.0,7.3,7.2,951.5,9.2,67.0,13.2,-1.3,-1.5
13361,1990-12-30,15.4,3.5,0.0,7.7,8.5,957.8,7.5,81.0,13.7,5.2,11.0
13362,1990-12-31,8.2,1.4,0.0,8.0,8.9,956.0,6.2,94.0,7.1,3.2,3.2
13363,1991-01-01,14.4,3.2,0.4,7.0,6.3,955.9,3.0,80.0,7.5,1.0,4.4
13364,1991-01-02,14.1,3.8,0.0,7.7,7.6,951.4,5.9,85.0,8.5,0.1,-0.5
13365,1991-01-03,13.4,4.4,0.7,4.7,8.2,950.5,9.8,66.0,12.7,8.0,6.4
13366,1991-01-04,13.9,3.2,5.3,5.3,6.7,950.5,5.8,73.0,12.2,3.4,2.5
13367,1991-01-05,14.7,3.8,5.1,4.0,4.8,953.6,3.1,61.0,6.0,1.8,1.7
13368,1991-01-06,16.5,4.9,2.5,6.3,6.2,947.0,5.4,69.0,7.5,1.8,0.8
13369,1991-01-07,13.4,2.7,0.0,7.7,8.0,945.3,6.4,84.0,8.2,3.6,3.0
13370,1991-01-08,14.8,2.0,5.8,4.0,6.2,951.4,5.1,71.0,10.3,2.8,1.1
13371,1991-01-09,12.3,2.4,0.1,4.7,5.5,951.5,7.0,56.0,9.6,1.5,-0.2
13372,1991-01-10,10.3,3.2,4.0,5.7,6.0,951.7,11.1,44.0,16.8,5.0,3.3
13373,1991-01-11,10.0,2.0,0.2,7.3,9.4,954.7,9.4,77.0,12.7,7.7,5.9
13374,1991-01-12,9.3,2.1,0.0,8.0,7.1,958.9,3.8,87.0,7.9,2.9,4.0
13375,1991-01-13,9.8,1.6,0.0,8.0,6.4,961.5,1.4,95.0,2.9,0.4,0.0
13376,1991-01-14,16.9,4.4,2.3,4.0,4.6,962.3,-0.2,75.0,1.3,-0.6,-0.2
13377,1991-01-15,14.0,3.7,7.9,0.0,2.4,962.1,-1.6,43.0,1.9,-2.8,-2.6
13378,1991-01-16,7.7,2.2,8.1,0.3,2.7,962.6,-2.6,54.0,0.6,-6.2,-6.8
13379,1991-01-17,5.1,0.6,8.2,0.0,3.3,965.6,-2.2,65.0,2.7,-7.4,-7.7
13380,1991-01-18,3.1,0.5,6.5,0.0,3.6,967.2,-4.1,81.0,0.1,-8.1,-8.3
13381,1991-01-19,1.5,0.4,6.9,1.0,3.6,965.8,-1.6,69.0,7.2,-8.5,-8.8
13382,1991-01-20,4.2,0.5,0.0,8.0,5.4,970.4,0.8,82.0,2.7,-2.7,-4.3
13383,1991-01-21,8.0,1.7,0.2,7.7,5.2,966.8,0.8,80.0,2.9,-0.1,-0.2
13384,1991-01-22,8.0,1.9,0.5,6.3,5.3,968.3,-1.3,91.0,0.3,-2.6,-0.1
13385,1991-01-23,8.2,2.0,0.0,8.0,4.4,969.3,-1.0,79.0,-0.6,-4.0,-4.4
13386,1991-01-24,6.2,1.6,1.5,4.3,4.2,968.5,-1.3,75.0,-0.1,-1.9,-1.7
13387,1991-01-25,6.4,1.3,2.8,5.7,4.7,967.4,-1.0,85.0,1.3,-4.2,-4.9
13388,1991-01-26,4.1,0.8,3.1,6.3,4.5,964.9,-1.2,79.0,2.0,-2.1,-2.9
13389,1991-01-27,8.2,1.6,0.0,8.0,4.1,966.3,-3.8,89.0,-2.0,-4.4,-3.6
13390,1991-01-28,9.3,2.6,4.2,4.3,4.0,964.8,-2.0,75.0,0.2,-4.0,-4.3
13391,1991-01-29,4.1,0.9,0.0,6.7,3.8,961.7,-5.4,92.0,-2.0,-8.0,-7.6
13392,1991-01-30,9.9,2.2,6.4,3.0,3.6,960.0,-2.8,74.0,0.4,-6.3,-6.6
13393,1991-01-31,7.4,1.8,7.5,0.3,2.3,961.0,-5.2,56.0,-2.0,-7.8,-7.5
13394,1991-02-01,5.2,1.3,8.0,0.0,2.1,961.0,-6.9,60.0,-3.3,-11.3,-11.1
13395,1991-02-02,4.8,0.6,8.3,0.3,2.5,962.5,-4.6,62.0,0.4,-11.7,-11.7
13396,1991-02-03,5.1,0.7,6.8,4.0,3.2,962.3,-2.7,67.0,2.1,-8.7,-9.2
13397,1991-02-04,6.8,1.3,7.2,1.7,2.6,964.0,-3.7,56.0,0.2,-5.7,-5.8
13398,1991-02-05,9.3,1.8,0.0,8.0,2.9,960.4,-7.6,81.0,-4.3,-8.5,-8.2
13399,1991-02-06,9.3,2.2,3.2,7.3,1.8,956.1,-12.2,78.0,-8.5,-15.2,-14.8
13400,1991-02-07,8.2,1.9,5.2,2.0,2.3,948.2,-9.4,78.0,-6.4,-13.5,-15.0
13401,1991-02-08,12.3,2.0,4.6,6.3,3.2,943.7,-4.1,72.0,0.3,-9.9,-10.1
13402,1991-02-09,12.3,1.3,2.0,3.7,3.7,943.7,-1.8,72.0,1.3,-6.4,-7.7
13403,1991-02-10,17.5,2.2,0.0,8.0,5.5,945.8,-1.1,90.0,2.3,-3.4,-3.1
13404,1991-02-11,10.8,2.7,7.0,3.0,3.1,951.4,-4.2,68.0,-0.5,-6.5,-6.0
13405,1991-02-12,6.0,1.4,4.2,6.0,3.6,949.4,-4.2,81.0,-0.2,-8.1,-9.0
13406,1991-02-13,9.8,2.8,0.0,8.0,3.7,951.0,-4.8,85.0,-3.4,-5.4,-5.4
13407,1991-02-14,12.9,3.1,2.9,7.7,3.4,953.1,-4.6,79.0,-3.0,-7.4,-8.7
13408,1991-02-15,12.0,3.6,3.3,6.3,3.9,944.8,-3.1,81.0,-0.6,-6.7,-8.4
13409,1991-02-16,16.5,4.4,1.7,7.3,5.6,935.5,0.3,87.0,1.9,-3.6,-3.5
13410,1991-02-17,6.8,1.5,8.4,1.3,4.0,944.6,-3.4,81.0,1.2,-5.3,-6.9
13411,1991-02-18,4.1,0.6,1.6,7.3,4.0,949.6,-3.0,85.0,-0.2,-7.7,-9.0
13412,1991-02-19,3.1,0.6,2.9,3.0,5.7,953.0,2.4,75.0,8.3,-1.3,-1.5
13413,1991-02-20,5.0,0.7,8.3,0.0,5.3,950.2,1.8,79.0,8.5,-3.4,-5.1
13414,1991-02-21,2.1,0.5,6.5,1.7,5.4,948.4,1.4,81.0,8.5,-3.0,-4.0
13415,1991-02-22,8.2,1.4,4.1,2.0,5.8,957.0,2.5,80.0,7.0,-1.7,-2.8
13416,1991-02-23,8.0,1.9,0.2,7.3,5.9,965.0,4.8,71.0,8.2,-0.7,-2.4
13417,1991-02-24,1.5,0.6,9.3,1.3,7.2,964.6,6.9,74.0,15.4,1.1,-0.8
13418,1991-02-25,5.7,1.1,8.5,2.7,7.3,961.1,9.0,66.0,16.0,1.6,-0.6
13419,1991-02-26,5.7,0.9,9.4,0.3,7.0,959.0,5.8,76.0,13.0,0.9,-1.0
13420,1991-02-27,7.2,1.3,2.1,3.7,6.0,953.2,1.9,86.0,5.7,-0.8,-1.2
13421,1991-02-28,4.6,1.6,0.0,6.3,5.1,948.0,1.4,77.0,2.5,-1.5,-1.4
13422,1991-03-01,5.1,1.2,2.8,3.3,5.7,947.2,2.1,83.0,5.0,-1.7,-1.9
13423,1991-03-02,2.6,0.8,1.4,5.7,6.7,952.7,4.8,81.0,9.2,-1.6,-1.8
13424,1991-03-03,5.1,1.4,0.4,8.0,8.7,962.6,6.6,90.0,9.6,3.5,2.1
13425,1991-03-04,6.2,1.6,0.0,8.0,7.3,961.5,3.6,94.0,7.0,1.6,1.6
13426,1991-03-05,5.7,0.9,2.3,6.7,7.6,951.2,6.8,79.0,12.8,1.7,1.7
13427,1991-03-06,8.4,1.2,5.9,4.3,8.3,941.9,7.6,79.0,12.9,2.3,2.1
13428,1991-03-07,6.2,2.0,4.9,4.3,7.8,937.5,7.9,76.0,14.0,1.4,1.4
13429,1991-03-08,12.3,2.2,3.4,5.7,7.5,934.3,14.2,50.0,22.7,7.0,5.0
13430,1991-03-09,10.3,3.2,0.0,7.7,8.7,937.9,10.5,67.0,15.5,8.6,12.2
13431,1991-03-10,6.2,2.2,0.0,5.7,9.0,951.1,7.5,86.0,11.1,6.2,5.7
13432,1991-03-11,4.1,0.7,3.3,6.3,9.0,953.2,9.6,77.0,13.5,1.6,1.9
13433,1991-03-12,7.9,1.3,9.4,0.0,8.7,950.6,7.4,85.0,12.4,2.9,1.4
13434,1991-03-13,5.1,1.0,0.5,5.0,8.0,951.7,5.3,89.0,8.5,4.3,4.0
13435,1991-03-14,4.1,0.9,5.9,2.7,8.0,954.0,8.0,77.0,13.8,1.7,1.4
13436,1991-03-15,6.2,1.1,3.3,3.0,7.0,952.0,10.5,56.0,17.1,3.3,1.5
13437,1991-03-16,9.3,1.5,8.6,1.7,7.0,947.2,11.0,56.0,16.8,4.3,2.4
13438,1991-03-17,5.1,1.0,8.6,4.7,7.8,942.6,10.9,64.0,17.5,2.5,0.9
13439,1991-03-18,7.2,2.5,0.0,7.7,10.1,954.8,9.4,85.0,12.4,8.5,7.7
13440,1991-03-19,11.8,2.8,2.4,3.3,8.5,957.2,9.8,72.0,14.4,6.6,5.5
13441,1991-03-20,14.4,3.3,2.5,6.7,10.5,955.0,11.4,78.0,14.1,8.8,7.9
13442,1991-03-21,8.2,1.8,2.9,4.3,10.4,944.7,13.3,69.0,18.8,10.0,8.6
13443,1991-03-22,11.8,2.6,0.0,7.3,9.0,941.9,6.0,92.0,13.2,3.8,6.1
13444,1991-03-23,7.2,1.6,1.2,7.3,8.6,946.9,7.4,84.0,10.4,4.0,3.9
13445,1991-03-24,5.7,1.4,5.5,7.0,9.3,947.4,10.5,74.0,14.9,5.8,4.6
13446,1991-03-25,15.4,3.8,0.0,8.0,9.1,948.1,7.5,88.0,10.7,6.4,6.6
13447,1991-03-26,12.3,3.0,0.0,8.0,7.3,951.1,4.0,88.0,7.7,2.8,5.2
13448,1991-03-27,6.2,1.6,0.0,7.7,6.5,953.7,2.0,91.0,3.5,1.6,2.2
13449,1991-03-28,13.8,1.7,1.5,7.7,5.5,958.7,0.1,89.0,4.0,-1.3,-1.7
13450,1991-03-29,6.7,1.8,1.4,7.0,5.0,963.4,-0.1,82.0,2.3,-1.6,-1.9
13451,1991-03-30,4.6,1.1,1.6,7.7,5.1,961.7,3.0,69.0,5.0,-0.4,-1.0
13452,1991-03-31,4.0,0.9,4.8,5.0,5.9,959.2,6.4,63.0,9.6,1.1,0.3
13453,1991-04-01,4.1,0.8,10.5,2.7,6.6,953.5,9.1,62.0,15.0,1.5,-0.5
13454,1991-04-02,4.1,1.2,6.4,5.7,7.3,947.1,11.6,55.0,17.2,5.2,3.5
13455,1991-04-03,9.3,1.4,6.5,6.3,8.0,944.3,13.8,53.0,18.8,7.5,5.5
13456,1991-04-04,5.7,1.3,0.0,7.3,9.4,942.1,9.2,81.0,14.2,7.6,5.8
13457,1991-04-05,7.0,1.6,0.0,7.7,8.6,941.9,6.7,88.0,9.3,5.6,4.5
13458,1991-04-06,6.7,1.9,0.2,5.0,7.9,955.0,7.6,77.0,11.0,5.4,5.4
13459,1991-04-07,11.8,3.4,2.7,6.7,7.1,956.7,8.7,65.0,12.6,3.4,2.1
13460,1991-04-08,12.9,3.3,1.5,7.0,8.6,960.4,7.3,84.0,9.8,6.4,5.2
13461,1991-04-09,7.2,1.9,3.5,4.3,8.2,963.6,9.2,70.0,12.8,6.7,5.4
13462,1991-04-10,8.0,1.4,10.4,2.7,7.4,964.1,10.4,62.0,15.7,3.5,1.1
13463,1991-04-11,10.3,3.0,11.8,0.0,5.9,962.9,9.7,51.0,14.8,5.1,3.4
13464,1991-04-12,9.8,2.5,11.1,0.3,7.9,955.3,11.4,60.0,16.8,6.0,5.0
13465,1991-04-13,8.2,1.7,8.9,1.0,8.1,954.1,10.6,64.0,17.7,6.0,4.1
13466,1991-04-14,9.3,1.4,9.1,1.7,8.0,958.4,11.0,63.0,16.4,5.4,4.3
13467,1991-04-15,10.3,1.5,12.1,0.3,7.8,960.9,13.0,56.0,17.3,5.3,3.4
13468,1991-04-16,13.4,2.8,9.8,4.3,6.9,950.8,11.2,54.0,17.7,5.5,3.6
13469,1991-04-17,7.2,1.7,0.1,7.0,4.8,947.9,1.6,70.0,10.1,0.3,0.0
13470,1991-04-18,8.2,1.2,0.0,7.7,5.7,942.4,2.2,80.0,4.4,0.4,-0.9
13471,1991-04-19,9.3,1.9,3.3,8.0,5.9,943.2,1.4,88.0,5.6,-0.5,-0.6
13472,1991-04-20,6.5,1.7,1.7,7.3,5.0,946.9,2.8,70.0,5.3,-0.1,0.0
13473,1991-04-21,7.7,1.4,6.2,5.0,4.0,953.2,3.6,52.0,6.2,0.3,0.0
13474,1991-04-22,10.8,2.3,10.4,3.3,4.1,952.6,5.8,47.0,10.2,-0.9,-2.6
13475,1991-04-23,10.3,2.3,0.4,7.7,6.4,954.2,2.6,86.0,6.1,2.0,1.4
13476,1991-04-24,4.6,1.2,3.0,3.3,5.7,955.0,5.1,66.0,8.4,1.0,0.4
13477,1991-04-25,9.8,1.5,10.7,2.7,5.5,947.4,7.2,57.0,13.4,0.2,-1.6
13478,1991-04-26,9.3,1.8,9.7,3.3,5.9,946.5,10.0,53.0,15.9,2.7,1.4
13479,1991-04-27,8.2,1.1,8.0,4.7,7.7,947.5,10.9,62.0,16.1,4.1,2.4
13480,1991-04-28,7.7,1.7,4.6,6.0,8.1,949.8,11.0,64.0,17.0,5.2,3.5
13481,1991-04-29,8.7,2.0,1.7,6.7,9.0,955.4,8.8,79.0,11.9,7.6,7.3
13482,1991-04-30,8.2,2.1,0.0,7.3,9.3,949.1,9.9,77.0,10.7,6.6,5.7
13483,1991-05-01,14.4,2.7,4.5,5.7,10.1,943.7,10.5,79.0,16.5,8.3,7.6
13484,1991-05-02,6.2,1.9,0.0,8.0,8.3,950.0,6.6,84.0,9.0,5.8,5.6
13485,1991-05-03,5.7,1.4,0.0,8.0,7.6,948.3,5.2,84.0,7.7,4.2,4.3
13486,1991-05-04,6.5,1.8,1.8,7.7,6.3,945.3,5.3,72.0,8.5,3.3,2.4
13487,1991-05-05,4.1,1.2,4.3,5.0,6.8,946.3,6.6,72.0,10.0,3.3,3.1
13488,1991-05-06,7.2,1.6,0.0,7.3,8.2,946.6,5.9,88.0,8.9,4.9,2.9
13489,1991-05-07,6.0,1.4,1.2,6.3,8.4,945.6,8.2,78.0,11.8,4.6,3.8
13490,1991-05-08,7.2,1.1,9.2,3.3,6.2,947.9,10.8,50.0,14.7,3.4,1.8
13491,1991-05-09,9.3,1.7,7.9,3.0,8.0,949.1,11.7,58.0,16.6,6.5,4.2
13492,1991-05-10,10.3,2.1,5.3,4.7,9.6,945.1,12.6,66.0,18.4,7.8,6.4
13493,1991-05-11,9.8,2.5,0.0,8.0,11.0,945.3,9.1,92.0,11.3,7.9,8.7
13494,1991-05-12,15.4,2.3,0.0,8.0,10.0,955.3,7.7,95.0,9.4,6.7,6.7
13495,1991-05-13,5.0,1.1,1.9,5.0,9.0,959.8,10.6,72.0,14.4,6.9,5.9
13496,1991-05-14,9.2,2.1,5.3,5.3,9.9,957.3,11.6,72.0,16.2,5.9,4.3
13497,1991-05-15,9.3,2.4,6.2,4.0,6.2,956.2,7.8,58.0,11.0,6.0,4.9
13498,1991-05-16,9.8,2.6,1.4,7.0,6.2,952.5,5.0,73.0,8.9,2.3,0.9
13499,1991-05-17,9.3,2.1,3.1,6.7,8.0,954.1,6.2,84.0,10.3,3.8,2.7
13500,1991-05-18,11.1,2.3,7.6,6.0,7.0,956.8,8.2,66.0,12.4,5.0,4.2
13501,1991-05-19,7.5,1.6,9.0,4.3,6.3,959.4,10.0,52.0,13.8,4.4,3.4
